interval_frameComposited_VideoEncoded,interval_VideoReceivedByClient_VideoDecoded,interval_network,(client_stats.video_decoder_queue.as_secs_f32()*1000.).to_string(),(client_stats.rendering.as_secs_f32()*1000.).to_string(),(client_stats.vsync_queue.as_secs_f32()*1000.).to_string(),interval_total_pipeline,target_bitrate,plr,bitrate_statistics,total_packets_send,average_packet_size,shard_loss_rate,client_stats.bytes_count.to_string(),frame_send_timestamp,first_packet_arrive,last_packet_arrive,frame_arrive_timestamp,total_size_for_this_frame,total_packets_for_this_frame,timestamp_delta_string,arrival_time_delta_ms_string,packet_size_delta_string,network_estimate,threshold_c,m_trend,target_bitrate_bps_inrtc,current_state,next_state,bitrate_pass_to_webrtc,difference.to_string(),last_decrease,link_lower,link_upper,link_has_estimate,link_estimate,link_devia,test_thr,input_thr,bitrate_estimate_rtc.to_string(),gradient_c.to_string(),delta.to_string(),self.state.to_string(),frame.target_timestamp.as_nanos().to_string(),client_stats.flag_debug.to_string(),client_stats.is_idr.to_string(),AIMD_MANGER.lock().normalize_delta.to_string(),experiment_target_timestamp
8.5968,8.506927,66.48602,7.3554688,0.834948,37.29041,133.43588,40,,,,,0,96132,1723190713775027,1712552999094041,1712552999113253,1712552999113468,96132,1,13.802,2.767,0,normal,6,6.081602674619949,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,45935723.05554885,45935723.05554885,-2.5003785792728963,-23314.22222222222,0,11648554959363,0,false,-0.6403442382812499,20240809_160513
8.5246,6.170677,50.46993,21.436512,0.814167,36.446526,137.8423,40,,,,,0,86184,1723190713788634,1712552999113277,1712552999116313,1712552999116478,86184,1,13.607000000000001,19.236,0,overuse,6.014198865383872,7.903304621806772,38.77422331518882,increase,hold,0,0,0,47832611.74934992,48676139.89001073,true,48254375.819680326,0.4,47123413.88640657,47123413.88640657,47123413.88640657,-2.5547870721386463,-13366.222222222219,0,11648564388591,0,false,-0.3671142578124999,20240809_160513
8.7213,8.619061,49.96998,17.692968,0.914271,35.532696,133.37729,40,,,,,0,92079,1723190713802942,1712552999116341,1712552999132186,1712552999132476,92079,1,14.308,3.064,0,overuse,6.063504525626509,9.510996127815687,38.791606955376395,hold,hold,0,0,0,47854056.53510678,48697772.9140891,true,48275914.72459794,0.4,47144447.973240174,47144447.973240174,47144447.973240174,-2.608665589365703,-19261.22222222222,0,11648582718539,0,false,-0.5290252685546873,20240809_160513
8.8099,6.3103642,53.378574,19.492708,0.882396,34.70941,128.77806,40,,,,,0,93218,1723190713816518,1712552999132215,1712552999147527,1712552999147728,93218,1,13.576,15.874,0,overuse,6.543395356651243,10.99518523414611,39.133574977787255,hold,hold,0,0,0,47390364.87023787,49503387.374480695,true,48446876.12235928,2.5,50483537.77326641,50483537.77326641,50483537.77326641,-2.6628657879325757,-20400.22222222222,0,11648601306999,0,false,-0.5603088378906249,20240809_160513
8.811299,6.640989,74.04882,17.140312,1.574635,32.036613,142.69926,40,,,,,0,100615,1723190713899871,1712552999184482,1712552999193228,1712552999193403,100615,1,83.35300000000001,52.267,0,overuse,7.124353935664323,11.593861333606087,39.272160247807875,hold,hold,0,0,0,47712254.60300682,49832362.13311001,true,48772308.36805841,2.5,53667501.012052685,53667501.012052685,53667501.012052685,-2.5223363128031204,-27797.22222222222,0,11648629477667,0,false,-0.7634735107421874,20240809_160513
9.077801,6.510312,11.586815,6.792917,0.782031,32.19615,73.288025,40,,,,,0,91049,1723190713927937,1712552999211771,1712552999218062,1712552999218397,91049,1,28.066,27.289,0,overuse,8.913050796320617,11.653845539205083,39.535963166093495,hold,hold,0,0,0,48271175.67868064,50403528.92998952,true,49337352.30433508,2.5,58665221.77108577,58665221.77108577,58665221.77108577,-2.3972583194604935,-18231.22222222222,0,11648714374049,0,false,-0.5007354736328123,20240809_160513
8.6489,6.131979,10.025479,0.016198,1.005938,25.39498,59.008575,40,,,,,0,87426,1723190713955684,1712552999244596,1712552999245915,1712552999246019,87426,1,27.747,32.825,0,overuse,9.509173652897989,11.348639206364844,39.99400087231142,hold,hold,0,0,0,48839724.616700694,50984462.017904535,true,49912093.317302614,2.5,59406418.519224405,59406418.519224405,59406418.519224405,-2.2852706335193056,-14608.222222222219,0,11648743246247,0,false,-0.4012268066406249,20240809_160513
8.8979,5.636875,8.815962,0.016667,1.1323961,26.577429,53.799927,40,0,,,,0,79195,1723190713969898,1712552999253840,1712552999258991,1712552999259094,79195,1,14.214,9.244,0,overuse,9.957267461722514,10.854208617279621,40,hold,hold,0,0,0,49808256.12065272,51973925.282612234,true,50891090.70163248,2.5,67863321.29287091,67863321.29287091,67863321.29287091,-2.2046332154659014,-6377.222222222219,0,11648761707840,0,false,-0.17515563964843742,20240809_160513
8.6015,7.03198,11.179785,0.035156,0.85432297,23.360403,59.312748,40,,,,,0,83562,1723190713983323,1712552999266551,1712552999274980,1712552999275066,83562,1,13.425,12.711,0,normal,10.058711506416023,10.054834382246124,43.2,hold,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,81363778.9953541,81363778.9953541,-2.143146437392187,-10744.222222222219,0,11648770699038,0,false,-0.2950988769531249,20240809_160514
8.713301,6.6020827,10.4536495,0.033281002,1.487396,24.506151,59.36016,40,,,,,0,82690,1723190713997200,1712552999280948,1712552999287477,1712552999287608,82690,1,13.877,14.397,0,normal,10.056292180934006,9.221113277539684,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,92760469.98006496,92760469.98006496,-2.0945033736865843,-9872.222222222219,0,11648784592848,0,false,-0.2711486816406249,20240809_160514
9.032701,6.879271,10.93858,0.026562,1.365938,24.553364,59.46711,40,,,,,0,80206,1723190714011665,1712552999295568,1712552999301201,1712552999301298,80206,1,14.465,14.620000000000001,0,normal,9.665428454145463,8.2268502626927,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,104505114.53731892,104505114.53731892,-2.0526186877793227,-7388.222222222219,0,11648798406119,0,false,-0.2029235839843749,20240809_160514
8.6453,6.671302,11.015074,0.197917,0.962656,23.982647,54.375095,40,,,,,0,86631,1723190714024931,1712552999308063,1712552999316043,1712552999316198,86631,1,13.266,12.495000000000001,0,normal,8.879964761612255,7.022352731614686,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,92480277.87831745,92480277.87831745,-2.0206062979146333,-13813.222222222219,0,11648817105859,0,false,-0.3793914794921874,20240809_160514
8.5299,6.300833,9.490664,0.018958,0.940313,25.934456,59.28612,40,,,,,0,78781,1723190714038800,1712552999322946,1712552999328605,1712552999328709,78781,1,13.869,14.883000000000001,0,normal,7.793261724063678,5.649240690647137,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,103294432.88451035,103294432.88451035,-1.9959874641662105,-5963.222222222219,0,11648826317834,0,false,-0.1637847900390624,20240809_160514
8.5888,6.6696873,8.265252,0.019479,0.938698,27.74952,59.209934,40,,,,,0,78364,1723190714052606,1712552999336005,1712552999340236,1712552999340414,78364,1,13.806000000000001,13.059000000000001,0,normal,6.7898598804247365,3.9103315599819095,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,113810412.82003959,113810412.82003959,-1.9809218411076026,-5546.222222222219,0,11648840200427,0,false,-0.1523315429687499,20240809_160514
8.714299,5.968125,9.235284,0.020573,1.017396,27.60675,59.244926,40,,,,,0,81577,1723190714066721,1712552999349993,1712552999354972,1712552999355070,81577,1,14.115,13.988,0,normal,6,1.6054900030804826,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,129244109.71595572,129244109.71595572,-1.9766451682609771,-8759.222222222219,0,11648854062119,0,false,-0.2405792236328124,20240809_160514
9.183101,6.759844,9.289385,0.052552,1.178021,25.669533,59.19583,40,,,,,0,81765,1723190714081144,1712552999364418,1712552999369718,1712552999369908,81765,1,14.423,14.425,0,normal,6,-1.3916761091531595,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,133879836.28449196,133879836.28449196,-1.9855604800528754,-8947.222222222219,0,11648868110430,0,false,-0.2457427978515624,20240809_160514
8.9474,6.180573,13.861056,1.12651,0.974271,37.672447,73.25396,40,,,,,0,73264,1723190714094782,1712552999379447,1712552999385299,1712552999385391,73264,1,13.638,15.029,0,normal,6,-5.047163809164386,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,118807996.12525095,118807996.12525095,-2.0165339188968407,-446.222222222219,0,11648881811670,0,false,-0.01225585937499991,20240809_160514
8.7607,5.880312,18.036106,0.01698,0.84755194,31.843376,68.404625,40,,,,,0,81136,1723190714108263,1712552999392190,1712552999406419,1712552999406646,81136,1,13.481,12.743,0,underuse,6,-7.981653209245369,40,increase,hold,0,0,0,0,inf,false,,2.5,67863321.29287091,106056850.6773861,106056850.6773861,-2.0021265061985876,-8318.222222222219,0,11648900441507,0,false,-0.2284667968749999,20240809_160514
8.623199,5.897448,9.321424,3.3683848,0.86562496,37.385868,72.99415,40,,,,,0,83183,1723190714122114,1712552999407907,1712552999411475,1712552999411606,83183,1,13.851,15.717,0,underuse,6.362048041329129,-10.422888305573949,40,hold,hold,0,0,0,0,inf,false,,2.5,67863321.29287091,121322540.38880803,121322540.38880803,-2.0053642949543646,-10365.222222222219,0,11648909571825,0,false,-0.2846893310546874,20240809_160514
8.8778,6.0469794,7.999829,4.916667,1.03776,36.690586,68.09022,40,,,,,0,80167,1723190714136335,1712552999419531,1712552999424188,1712552999424322,80167,1,14.221,11.624,0,underuse,6.538694592823779,-12.034245189617161,40,hold,hold,0,0,0,0,inf,false,,2.5,67863321.29287091,130870856.06851687,130870856.06851687,-1.9828416981323376,-7349.222222222219,0,11648928361818,0,false,-0.2018524169921874,20240809_160514
8.5423,6.3365626,9.592864,5.105677,0.847812,36.254646,73.23256,40,,,,,0,69755,1723190714149876,1712552999434370,1712552999438178,1712552999438364,69755,1,13.541,14.839,0,underuse,7.16024136532111,-13.085199599620095,40,hold,hold,0,0,0,0,inf,false,,2.5,67863321.29287091,141308366.31477624,141308366.31477624,-1.9769060721101974,3062.777777777781,1,11648937256454,0,false,0.08412170410156258,20240809_160514
8.6352,5.789896,6.254137,7.218854,0.78953195,35.39933,73.28854,40,,,,,0,62019,1723190714164652,1712552999448537,1712552999451461,1712552999451591,62019,1,14.776,14.167,0,underuse,7.881901278258726,-13.70464983902967,40,hold,hold,0,0,0,0,inf,false,,2.5,67863321.29287091,157929043.70012504,157929043.70012504,-1.9899518495404054,10798.777777777781,1,11648951140499,0,false,0.2965972900390626,20240809_160514
9.0474,5.738282,8.911214,6.649323,1.082447,34.32389,68.12806,40,,,,,0,74703,1723190714177928,1712552999461142,1712552999466676,1712552999466885,74703,1,13.276,12.605,0,underuse,8.54045414048192,-13.823461263451941,40,hold,hold,0,0,0,0,inf,false,,2.5,67863321.29287091,136905862.34276074,136905862.34276074,-2.0351347776533104,-1885.222222222219,0,11648969908499,0,false,-0.05177917480468741,20240809_160514
8.6757,6.182916,6.535207,9.568594,0.833854,33.823303,73.085075,40,,,,,0,59323,1723190714191700,1712552999475577,1712552999478094,1712552999478160,59323,1,13.772,14.435,0,underuse,9.229886570029507,-13.224786850542879,40,hold,hold,0,0,0,0,inf,false,,2.5,67863321.29287091,154572687.13809744,154572687.13809744,-2.1392685168322063,13494.777777777781,1,11648978899885,0,false,0.3706451416015626,20240809_160514
8.6316,6.8848963,12.684055,5.980468,0.781146,33.278458,73.275116,40,,,,,0,79639,1723190714205679,1712552999489168,1712552999495384,1712552999495530,79639,1,13.979000000000001,13.591000000000001,0,underuse,9.646954159315102,-12.226371045881223,40,hold,hold,0,0,0,0,inf,false,,2.5,67863321.29287091,133681311.65751015,133681311.65751015,-2.0557920563895045,-6821.222222222219,0,11648992766132,0,false,-0.1873504638671874,20240809_160514
8.8715,6.167448,7.7399516,9.690052,1.099739,32.302757,73.07005,40,,,,,0,77744,1723190714219743,1712552999503799,1712552999507005,1712552999507087,77744,1,14.064,14.631,0,underuse,10.028449916838232,-11.24045385836709,40,hold,hold,0,0,0,0,inf,false,,2.5,67863321.29287091,151856190.60849836,151856190.60849836,-1.9434196966642359,-4926.222222222219,0,11649006699956,0,false,-0.1353027343749999,20240809_160514
8.6204,6.6285424,13.5743885,4.425521,1.2213019,31.630415,73.18677,40,,,,,0,77686,1723190714233199,1712552999524103,1712552999526156,1712552999526327,77686,1,13.456,20.304000000000002,0,normal,10.154983128333845,-9.847459277468902,43.2,hold,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,161761127.5284233,161761127.5284233,-1.8115498698446422,-4868.222222222219,0,11649020538861,0,false,-0.1337097167968749,20240809_160514
9.0979,5.756719,8.412131,10.940104,0.88067704,31.550087,73.22462,40,,,,,0,63822,1723190714247682,1712552999530841,1712552999534900,1712552999534994,63822,1,14.483,6.738,0,normal,9.927107954842922,-8.716957893078195,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,137936853.54509887,137936853.54509887,-1.6801392006575768,8995.777777777781,1,11649034412903,0,false,0.24707641601562508,20240809_160514
9.0999,6.4155207,9.09887,9.33276,0.944219,31.361897,73.10617,40,,,,,0,63921,1723190714261587,1712552999544635,1712552999549139,1712552999549958,63921,1,13.905000000000001,13.794,0,normal,9.549541135572328,-7.723840405978414,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,118856907.45917262,118856907.45917262,-1.5505168139548402,8896.777777777781,1,11649048469781,0,false,0.24435729980468757,20240809_160514
8.904,6.058281,8.491906,11.169896,1.167083,31.001673,72.99834,40,0,,,,0,70031,1723190714275291,1712552999559572,1712552999562425,1712552999562505,70031,1,13.704,14.937000000000001,0,normal,8.481506208759889,-6.850937136819631,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,132133953.96838197,132133953.96838197,-1.4226519973735372,2786.777777777781,1,11649062276864,0,false,0.07654113769531258,20240809_160514
8.5507,6.7243233,7.636229,10.681823,1.136927,30.718184,73.15698,40,,,,,0,75854,1723190714289118,1712552999573287,1712552999576438,1712552999576527,75854,1,13.827,13.715,0,normal,7.654807689286178,-6.066653185319388,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,152242290.3823111,152242290.3823111,-1.2967810859902207,-3036.222222222219,0,11649076161230,0,false,-0.08339233398437491,20240809_160514
8.7804,5.87599,10.54335,10.330104,0.726094,31.069798,73.17824,40,,,,,0,76261,1723190714302722,1712552999586032,1712552999591530,1712552999591676,76261,1,13.604000000000001,12.745000000000001,0,normal,6.787675330120311,-5.397352197168855,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,130152917.06298356,130152917.06298356,-1.1770689579404328,-3443.222222222219,0,11649090038274,0,false,-0.0945709228515624,20240809_160514
8.8439,6.014219,8.34011,11.587656,0.815,30.790812,73.2442,40,,40.401375,32,78908,0,76279,1723190714316656,1712552999601142,1712552999604279,1712552999604359,76279,1,13.934000000000001,15.11,0,normal,6,-4.799039295164317,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,143761957.0905753,143761957.0905753,-1.0630666334164998,-3461.222222222219,0,11649103943681,0,false,-0.0950653076171874,20240809_160514
8.8596,6.054114,11.103607,8.66875,0.88989604,30.337143,72.95631,40,,,,,0,70523,1723190714330962,1712552999614854,1712552999621354,1712552999621505,70523,1,14.306000000000001,13.712,0,normal,6,-4.275267984398229,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,120288832.17533988,120288832.17533988,-0.9539132841537644,2294.777777777781,1,11649117796167,0,false,0.06302795410156259,20240809_160514
9.22,6.833854,8.357877,9.836145,0.793646,30.203451,68.540276,40,,,,,0,77407,1723190714345084,1712552999628013,1712552999633578,1712552999633678,77407,1,14.122,13.159,0,normal,6,-3.871109782535942,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,126666182.0641452,126666182.0641452,-0.8517921254502052,-4589.222222222219,0,11649136365912,0,false,-0.1260467529296874,20240809_160514
8.8089,6.1460423,13.323616,8.084896,0.789896,30.108368,73.16712,40,,,,,0,81386,1723190714358315,1712552999642116,1712552999649971,1712552999650105,81386,1,13.231,14.103,0,normal,6,-3.5290642729539154,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,112144031.6108824,112144031.6108824,-0.7603085068007965,-8568.222222222219,0,11649145671016,0,false,-0.2353332519531249,20240809_160514
8.5926,6.824636,9.722366,10.472447,0.828906,29.952633,73.30779,40,,,,,0,62794,1723190714372461,1712552999655876,1712552999660927,1712552999661043,62794,1,14.146,13.76,0,normal,6,-3.2390860842895877,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,103622752.32555659,103622752.32555659,-0.6753706687000092,10023.777777777781,1,11649159443676,0,false,0.2753112792968751,20240809_160514
8.7968,6.710365,10.142029,9.248229,0.753281,29.922075,73.30218,40,,,,,0,78660,1723190714386199,1712552999670824,1712552999676224,1712552999676378,78660,1,13.738,14.948,0,normal,6,-2.9570927488485426,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,107310187.84386718,107310187.84386718,-0.5996567580120394,-5842.222222222219,0,11649173314127,0,false,-0.16046142578124992,20240809_160514
8.8348,5.778073,10.265354,10.186406,0.83395797,29.918789,73.288574,40,,,,,0,81724,1723190714399973,1712552999686849,1712552999690051,1712552999690182,81724,1,13.774000000000001,16.025,0,normal,6,-2.6117647643205135,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,115761355.64270869,115761355.64270869,-0.5361078435788168,-8906.222222222219,0,11649187220542,0,false,-0.2446166992187499,20240809_160514
8.8906,6.5544786,8.85999,11.788021,0.87671804,29.876257,73.266464,40,,,,,0,61666,1723190714413700,1712552999697466,1712552999701627,1712552999701692,61666,1,13.727,10.617,0,normal,6,-2.3529966043077404,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,125440572.96673936,125440572.96673936,-0.4827373717672058,11151.777777777781,1,11649201111652,0,false,0.30629272460937507,20240809_160514
9.2537,5.533177,8.256462,13.280781,0.827396,29.811388,73.34681,40,,,,,0,75365,1723190714428082,1712552999711187,1712552999715139,1712552999715226,75365,1,14.382,13.721,0,normal,6,-2.141355690262697,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,140481797.49418712,140481797.49418712,-0.4385023645746796,-2547.222222222219,0,11649214970613,0,false,-0.0699615478515624,20240809_160514
8.5795,5.779583,7.729921,13.278021,0.84,29.829023,73.26215,40,,,,,0,69421,1723190714441625,1712552999725129,1712552999728728,1712552999728840,69421,1,13.543000000000001,13.942,0,normal,6,-1.9796443082361939,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,159561833.12012184,159561833.12012184,-0.39971800515039757,3396.777777777781,1,11649228913563,0,false,0.09329528808593758,20240809_160514
8.8056,6.076302,18.562658,0.002344,0.85682297,30.790495,73.29243,40,,,,,0,77681,1723190714455866,1712552999753807,1712552999754458,1712552999754728,77681,1,14.241,28.678,0,normal,6,-1.4742588627071893,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,164709478.24692094,164709478.24692094,-0.3673435055361472,-4863.222222222219,0,11649242793811,0,false,-0.1335723876953124,20240809_160514
9.1319,6.4413023,9.117987,8.46823,0.81260395,31.297245,73.34657,40,,,,,0,77123,1723190714469779,1712552999754496,1712552999759187,1712552999759327,77123,1,13.913,0.6890000000000001,0,normal,6,-1.0970030356399787,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,136722375.38960743,136722375.38960743,-0.33858474687828255,-4305.222222222219,0,11649256663914,0,false,-0.11824645996093741,20240809_160514
8.8346,6.869271,9.135441,9.126094,0.820989,31.070908,68.528305,40,,,,,0,70473,1723190714483272,1712552999766906,1712552999772255,1712552999772346,70473,1,13.493,12.41,0,normal,6,-0.8296359856667204,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,116264823.1841525,116264823.1841525,-0.31385318382240346,2344.777777777781,1,11649275268784,0,false,0.06440124511718759,20240809_160514
9.0112,5.7139063,8.907895,11.818125,0.80005205,30.69082,73.2053,40,,,,,0,58374,1723190714497583,1712552999782018,1712552999785039,1712552999785100,58374,1,14.311,15.112,0,normal,6,-0.6285893709810324,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,133804735.65777145,133804735.65777145,-0.29034707152562556,14443.777777777781,1,11649284513316,0,false,0.39671020507812504,20240809_160514
9.1437,5.924896,12.11005,8.894219,0.889427,30.17986,73.294655,40,,,,,0,69211,1723190714511434,1712552999794647,1712552999801985,1712552999802119,69211,1,13.851,12.629,0,normal,6,-0.3330563695253137,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,112423603.60591605,112423603.60591605,-0.2688476497038909,3606.777777777781,1,11649298344545,0,false,0.09906311035156258,20240809_160514
9.0681,5.3953648,6.2017617,14.365209,0.81505203,30.052269,73.31196,40,,,,,0,73790,1723190714525103,1712552999808722,1712552999811197,1712552999811266,73790,1,13.669,14.075000000000001,0,normal,6,-0.12622462425287925,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,126018469.09166007,126018469.09166007,-0.24753544404981534,-972.222222222219,0,11649312221042,0,false,-0.02670288085937491,20240809_160514
8.9499,6.463386,27.338814,0.015208,1.104167,24.197643,73.21952,40,,,,,0,71803,1723190714539113,1712552999822530,1712552999843861,1712552999844005,71803,1,14.01,13.808,0,normal,6,-0.017919523494846823,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,106981653.77791384,106981653.77791384,-0.22435110507436395,1014.777777777781,1,11649326161769,0,false,0.02787170410156259,20240809_160514
8.6949005,6.543177,14.510665,5.579948,1.12526,29.593266,73.34451,40,,,,,0,75259,1723190714552632,1712552999843888,1712552999846708,1712552999846832,75259,1,13.519,21.358,0,normal,6,0.23180678646587544,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,123229123.94261192,123229123.94261192,-0.19955996312317448,-2441.222222222219,0,11649339982096,0,false,-0.06705017089843741,20240809_160514
8.7051,6.455156,9.858158,10.8045845,0.848385,30.653952,73.28104,40,,,,,0,76006,1723190714566705,1712552999851842,1712552999854673,1712552999854799,76006,1,14.073,7.954,0,normal,6,0.43843939379937974,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,147557481.40522587,147557481.40522587,-0.17435352636547505,-3188.222222222219,0,11649353864902,0,false,-0.0875671386718749,20240809_160514
8.950601,6.427761,12.546362,7.9496865,0.81062496,30.881096,73.27323,40,0,,,,0,65186,1723190714580770,1712552999864602,1712552999871255,1712552999871375,65186,1,14.065,12.76,0,normal,6,0.5491505484351848,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,116028223.24087198,116028223.24087198,-0.1479128073127902,7631.777777777781,1,11649367814531,0,false,0.20961303710937507,20240809_160514
8.9162,10.69474,9.080314,5.2361984,1.021093,30.491352,73.235,40,,,,,0,73720,1723190714594929,1712552999879859,1712552999883818,1712552999883896,73720,1,14.159,15.257,0,normal,6,0.6335297411083355,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,137978614.90042523,137978614.90042523,-0.12142713309363655,-902.222222222219,0,11649381687504,0,false,-0.02478027343749991,20240809_160514
8.8304,6.135625,10.351519,9.39849,0.87885404,30.580685,68.53787,40,,,,,0,73253,1723190714608412,1712552999894847,1712552999898078,1712552999898232,73253,1,13.483,14.988,0,normal,6,0.7047798206998745,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,149221506.35371342,149221506.35371342,-0.09481098262811606,-435.222222222219,0,11649400249701,0,false,-0.011953735351562411,20240809_160514
8.9214,6.354583,10.666083,7.8701563,0.80864596,30.86785,73.18082,40,,,,,0,73619,1723190714622353,1712552999907202,1712552999913080,1712552999913214,73619,1,13.941,12.355,0,normal,6,0.6990953246868412,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,132223656.99215516,132223656.99215516,-0.06934791611257493,-801.222222222219,0,11649409488347,0,false,-0.02200622558593741,20240809_160514
8.7613,6.113229,8.564994,10.242812,0.93734396,30.53788,68.414856,40,,,,,0,71866,1723190714636200,1712552999919429,1712552999925094,1712552999925175,71866,1,13.847,12.227,0,normal,6,0.6018591788065717,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,112880334.406388,112880334.406388,-0.046869327570638,951.777777777781,1,11649428057294,0,false,0.026141357421875087,20240809_160514
8.5387,5.3486977,5.881116,14.676771,0.81349003,30.508451,73.22033,40,,,,,0,64113,1723190714649651,1712552999933339,1712552999935482,1712552999935547,64113,1,13.451,13.91,0,normal,6,0.42979786330715325,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,119991790.00894009,119991790.00894009,-0.023473508839473446,8704.777777777781,1,11649437261409,0,false,0.2390838623046876,20240809_160514
9.0688,6.086771,8.7194195,11.566406,1.045521,30.279716,73.36014,40,,,,,0,73900,1723190714663885,1712552999946909,1712552999951721,1712552999951806,73900,1,14.234,13.57,0,normal,6,0.19531531871480629,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,121077094.42982665,121077094.42982665,-0.0010940081829991788,-1082.222222222219,0,11649451077894,0,false,-0.02972412109374991,20240809_160514
8.9507,7.897083,10.697183,7.011979,0.98473996,30.163864,73.25594,40,,,,,0,71537,1723190714677941,1712552999961782,1712552999968497,1712552999968615,71537,1,14.056000000000001,14.873000000000001,0,normal,6,-0.009454708870054802,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,108199130.06060521,108199130.06060521,0.018084299191614157,1280.777777777781,2,11649465027546,0,false,0.035177612304687585,20240809_160514
8.7212,5.799844,5.141137,14.132397,0.935989,30.376467,68.54314,40,,,,,0,60164,1723190714691786,1712552999975507,1712552999977251,1712552999977314,60164,1,13.845,13.725,0,normal,6,-0.26462490937603544,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,114874357.58167474,114874357.58167474,0.03881386004600549,12653.777777777781,2,11649483589264,0,false,0.3475463867187501,20240809_160514
8.6617,6.158385,7.9262443,12.39474,1.337031,29.730783,73.33829,40,,,,,0,71488,1723190714705212,1712552999988933,1712552999992749,1712552999992830,71488,1,13.426,13.426,0,normal,6,-0.5920266378489634,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,134769855.50445533,134769855.50445533,0.0598044079589733,1329.777777777781,2,11649492768222,0,false,0.03652343750000009,20240809_160514
8.9966,7.9366145,11.97341,5.042344,0.748177,30.682207,73.23335,40,,,,,0,66161,1723190714719713,1712553000003025,1712553000011806,1712553000011930,66161,1,14.501,14.092,0,normal,6,-0.9871798836136237,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,115812716.78564237,115812716.78564237,0.0824579185153761,6656.777777777781,2,11649506661711,0,false,0.1828338623046876,20240809_160514
8.4140005,7.189583,13.124771,6.7408333,0.786927,30.66803,73.33464,40,,,,,0,59510,1723190714733157,1712553000020148,1712553000024766,1712553000024841,59510,1,13.444,17.123,0,normal,6,-0.9152046858565595,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,121740994.07967311,121740994.07967311,0.10722257343948759,13307.777777777781,2,11649520547846,0,false,0.36550903320312506,20240809_160514
8.657,7.0663543,16.595308,1.0247401,0.82989603,30.463308,73.1395,40,,,,,0,85056,1723190714747917,1712553000041625,1712553000044496,1712553000044732,85056,1,14.76,21.477,0,normal,6,-0.6068244011392252,43.2,increase,increase,0,0,0,0,inf,false,,2.5,67863321.29287091,128381108.22044519,128381108.22044519,0.12909517179140825,-12238.222222222219,1,11649534379547,0,false,-0.3361328124999999,20240809_160514
